,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalAbvGrdSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted
29,30,30,RM,4.110873864173311,8.752265313595721,Pave,0.0,1.0986122886681098,4,4,Inside,3,BrkSide,Feedr,RRNn,1Fam,1Story,4,1.9459101490553132,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.255750041753367,520,GasA,2,N,SBrkr,6.255750041753367,0.0,0.0,6.255750041753367,0.0,0.0,1,0.0,1,0.6931471805599453,2,1.6094379124341003,8,0.0,0.0,Detchd,1920.0,1.0,1,240,2.0,3.0,3,3.912023005428146,0.0,4.477336814478207,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2008,WD,Normal,11.134603622683905,6.947937068614969,6.255750041753367,4.477336814478207,1.0,1,1,1,0,1,0,1
30,31,70,C (all),3.9318256327243257,9.04793908261736,Pave,1.0986122886681098,0.6931471805599453,4,4,Inside,3,IDOTRR,Feedr,Norm,1Fam,2Story,4,1.6094379124341003,1920,1950,Gambrel,CompShg,BrkFace,BrkFace,None,0.0,1.3862943611198906,1.0986122886681098,BrkTil,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.476972362889683,649,GasA,3,N,SBrkr,6.476972362889683,6.505784060128229,0.0,7.183870715062453,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Detchd,1920.0,1.0,1,250,3.0,2.0,1,0.0,4.007333185232471,5.153291594497779,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,7,2008,WD,Normal,10.596659732783579,7.584264818389059,7.183870715062453,5.424950017481403,1.0,1,1,1,0,1,0,1
31,32,20,RL,4.276666119016055,9.053101595549691,Pave,0.0,1.0986122886681098,4,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,7.113956109566034,1228,GasA,4,Y,SBrkr,7.113956109566034,0.0,0.0,7.113956109566034,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,1966.0,1.0,1,271,3.0,3.0,3,0.0,4.189654742026425,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,6,2008,WD,Normal,11.914054519303125,7.806696372521179,7.113956109566034,4.189654742026425,1.5,1,1,1,0,1,0,1
32,33,20,RL,4.454347296253507,9.3101857069459,Pave,0.0,0.6931471805599453,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,1.791759469228055,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,5.0,3.0,1.3862943611198906,1.0,0.0,0.6931471805599453,0.0,7.118826249062078,1234,GasA,5,Y,SBrkr,7.118826249062078,0.0,0.0,7.118826249062078,0.0,0.0,2,0.0,3,0.6931471805599453,4,2.0794415416798357,8,0.0,0.0,Attchd,2007.0,2.0,2,484,3.0,3.0,3,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,1,2008,WD,Normal,12.100161978566867,7.81156848934518,7.118826249062078,3.4339872044851463,2.0,1,1,1,0,0,1,1
33,34,20,RL,4.2626798770413155,9.26416545867109,Pave,0.0,1.0986122886681098,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,1.791759469228055,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,3.0,6.926577033222725,0.6931471805599453,0.0,5.942799375126701,1398,GasA,4,Y,SBrkr,7.438971592395862,0.0,0.0,7.438971592395862,0.0,0.6931471805599453,1,0.6931471805599453,4,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,1959.0,2.0,2,447,3.0,3.0,3,0.0,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2010,WD,Normal,12.016732516077072,8.038834757787749,7.438971592395862,3.6635616461296463,2.0,1,1,1,0,0,0,1
34,35,120,RL,4.110873864173311,8.897545598709327,Pave,0.0,0.6931471805599453,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,1.791759469228055,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.5093883366279774,1.791759469228055,1.3862943611198906,PConc,5.0,3.0,0.6931471805599453,6.0,7.050989447068045,0.6931471805599453,0.0,6.013715156042802,1561,GasA,5,Y,SBrkr,7.3537223303996315,0.0,0.0,7.3537223303996315,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,5,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,2005.0,3.0,2,556,3.0,3.0,3,5.318119993844216,3.871201010907891,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2007,WD,Normal,12.533579815765737,8.046549357283078,7.3537223303996315,3.871201010907891,3.0,1,1,1,0,0,1,1
35,36,60,RL,4.6913478822291435,9.504426892100957,Pave,0.0,0.6931471805599453,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,1.791759469228055,2004,2005,Gable,CompShg,VinylSd,VinylSd,Stone,4.890349128221754,1.6094379124341003,1.3862943611198906,PConc,5.0,3.0,1.3862943611198906,1.0,0.0,0.6931471805599453,0.0,7.0192966537150445,1117,GasA,5,Y,SBrkr,7.0326242610280065,7.186144304522325,0.0,7.8050670442584895,0.0,0.0,3,0.6931471805599453,4,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,4.0,BuiltIn,2004.0,3.0,3,691,3.0,3.0,3,4.736198448394496,3.4965075614664802,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2006,WD,Normal,12.6410997921206,8.180320874773685,7.8050670442584895,3.4965075614664802,3.5,1,1,1,0,1,1,1
36,37,20,RL,4.727387818712341,9.292841593487926,Pave,0.0,0.6931471805599453,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,1.791759469228055,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,7.001245622069476,1097,GasA,5,Y,SBrkr,7.001245622069476,0.0,0.0,7.001245622069476,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Attchd,1995.0,1.0,2,672,3.0,3.0,3,5.973809611869261,4.174387269895637,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2009,WD,Normal,11.884495917930655,7.693937325509272,7.001245622069476,4.174387269895637,1.5,1,1,1,0,1,0,1
37,38,20,RL,4.31748811353631,9.051696278536586,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1954,1990,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.478509642208569,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,3.0,7.101675971619444,0.6931471805599453,0.0,4.442651256490317,1297,GasA,4,Y,SBrkr,7.168579897264035,0.0,0.0,7.168579897264035,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.6931471805599453,3.0,Attchd,1954.0,3.0,2,498,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,10,2009,WD,Normal,11.938199736300925,7.861341795599989,7.168579897264035,0.0,1.5,1,1,0,0,1,0,1
38,39,20,RL,4.23410650459726,8.977525200965243,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,2.0794415416798357,1953,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,3.0,3.0,0.6931471805599453,6.0,6.595780513961311,0.6931471805599453,0.0,5.7899601708972535,1057,GasA,3,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,4,1.791759469228055,8,0.0,0.0,Detchd,1953.0,1.0,1,246,3.0,3.0,3,0.0,3.970291913552122,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,1,2010,WD,Abnorml,11.599112335481124,7.656810091480378,6.964135612418245,3.970291913552122,2.0,1,1,1,0,1,0,1
39,40,90,RL,4.189654742026425,8.706324840138741,Pave,0.0,0.6931471805599453,4,4,Inside,3,Edwards,Norm,Norm,Duplex,1Story,4,1.791759469228055,1955,1955,Gable,CompShg,AsbShng,Plywood,None,0.0,1.3862943611198906,1.3862943611198906,PConc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,GasA,3,N,FuseP,7.050122520269059,0.0,0.0,7.050122520269059,0.0,0.0,2,0.0,2,1.0986122886681098,2,1.9459101490553132,8,0.0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2008,WD,AdjLand,11.314486721293981,7.050122520269059,7.050122520269059,0.0,2.0,0,0,0,0,0,0,1
40,41,20,RL,4.442651256490317,9.066354521447801,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,1.791759469228055,1965,1965,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.624972813284271,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,3.0,6.467698726104354,0.6931471805599453,0.0,6.100318952020064,1088,GasA,5,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0.0,0.0,2,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,3.0,Attchd,1965.0,2.0,2,440,3.0,3.0,3,0.0,4.9344739331306915,0.0,0.0,0.0,0.0,0.0,GdWo,Missing,0.0,12,2006,WD,Abnorml,11.982935344196433,7.7886260656250315,7.1891677384203225,4.9344739331306915,2.0,1,1,1,0,0,0,1
41,42,20,RL,4.7535901911063645,9.735423867488873,Pave,0.0,0.6931471805599453,4,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,3.0,3.0,1.6094379124341003,4.0,6.875232087276577,0.6931471805599453,0.0,5.950642552587727,1350,GasA,4,Y,SBrkr,7.192182058713246,0.0,0.0,7.192182058713246,0.0,0.6931471805599453,1,0.6931471805599453,2,0.6931471805599453,3,1.791759469228055,8,1.0986122886681098,4.0,Attchd,1959.0,2.0,1,308,3.0,3.0,2,0.0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2007,WD,Normal,12.04355959836804,7.893198869544609,7.192182058713246,4.653960350157523,2.0,1,1,1,0,0,0,1
42,43,85,RL,4.212127597878484,9.1248914101437,Pave,0.0,1.0986122886681098,4,4,CulDSac,3,SawyerW,Norm,Norm,1Fam,SFoyer,5,2.0794415416798357,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,1.3862943611198906,5.0,6.617402977974478,1.0986122886681098,4.543294782270004,0.0,840,GasA,4,Y,SBrkr,6.785587645007929,0.0,0.0,6.785587645007929,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,4,1.791759469228055,8,0.0,0.0,Attchd,1983.0,2.0,2,504,3.0,4.0,3,5.484796933490655,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,12,2007,WD,Normal,11.87757552297847,7.45298232946546,6.785587645007929,0.0,2.0,1,1,0,0,0,0,1
43,44,20,RL,4.2626798770413155,9.127067452782361,Pave,0.0,1.0986122886681098,4,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1975,1980,Hip,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,1.3862943611198906,2.0,5.638354669333745,1.6094379124341003,6.198478716492308,5.123963979403259,938,GasA,3,Y,SBrkr,6.844815479208263,0.0,0.0,6.844815479208263,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Detchd,1977.0,1.0,1,308,3.0,3.0,3,4.983606621708336,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,7,2008,WD,Normal,11.777218637129327,7.537430036586509,6.844815479208263,0.0,2.0,1,1,0,0,1,0,1
44,45,20,RL,4.2626798770413155,8.980423936374544,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,1.9459101490553132,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,5.0,5.19295685089021,1.6094379124341003,6.2285110035911835,6.144185634125646,1150,GasA,5,Y,FuseA,7.048386408721883,0.0,0.0,7.048386408721883,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Attchd,1959.0,2.0,1,300,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2006,WD,Normal,11.856522261533737,7.741099090035366,7.048386408721883,0.0,2.0,1,1,0,0,0,0,1
45,46,120,RL,4.127134385045092,8.943636705909594,Pave,0.0,0.6931471805599453,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,1.791759469228055,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.023447592961033,1.791759469228055,1.3862943611198906,PConc,5.0,3.0,0.6931471805599453,6.0,6.124683390894205,0.6931471805599453,0.0,7.167809184316444,1752,GasA,5,Y,SBrkr,7.469083884921234,0.0,0.0,7.469083884921234,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,5,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,2005.0,2.0,2,576,3.0,3.0,3,5.2832037287379885,4.418840607796598,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,2,2010,WD,Normal,12.675766851909591,8.16194579946869,7.469083884921234,4.418840607796598,3.0,1,1,1,0,0,1,1
46,47,50,RL,3.8918202981106265,9.458995712459116,Pave,0.0,1.0986122886681098,4,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1.5Fin,7,1.791759469228055,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,5.0,3.0,0.6931471805599453,6.0,7.20934025660291,0.6931471805599453,0.0,4.430816798843313,1434,GasA,5,Y,SBrkr,7.325807502595773,6.448889394146858,0.0,7.673223121121708,0.6931471805599453,0.0,1,0.6931471805599453,1,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,5.0,Attchd,2003.0,2.0,2,670,3.0,3.0,3,5.1298987149230735,3.784189633918261,0.0,0.0,5.293304824724492,0.0,0.0,Missing,Missing,0.0,8,2009,WD,Abnorml,12.387089184491993,8.18423477409482,7.673223121121708,5.488937726156687,2.5,1,1,1,0,0,1,1
47,48,20,FV,4.442651256490317,9.314430080500564,Pave,0.0,0.6931471805599453,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,1.791759469228055,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,3.2188758248682006,0.6931471805599453,0.0,7.398174092970465,1656,GasA,5,Y,SBrkr,7.4127640174265625,0.0,0.0,7.4127640174265625,0.0,0.0,2,0.0,3,0.6931471805599453,4,2.0794415416798357,8,0.0,0.0,Attchd,2006.0,2.0,3,826,3.0,3.0,3,0.0,4.990432586778736,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2007,WD,Normal,12.428019481065613,8.105609402299896,7.4127640174265625,4.990432586778736,2.0,1,1,1,0,0,1,1
48,49,190,RM,3.5263605246161616,8.402231172946555,Pave,0.0,0.6931471805599453,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,1.791759469228055,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.602587892189336,736,GasA,4,Y,SBrkr,6.602587892189336,6.57507584059962,0.0,7.2813856635702825,0.0,0.0,2,0.0,2,1.3862943611198906,3,2.1972245773362196,8,0.0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,1,0.0,0.0,4.634728988229636,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2009,New,Partial,11.635151947212842,7.691200097522863,7.2813856635702825,4.634728988229636,2.0,1,0,1,0,1,0,0
49,50,20,RL,4.204692619390966,8.954544488386723,Pave,0.0,0.6931471805599453,4,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,2.0794415416798357,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,4.0,6.638567789166521,0.6931471805599453,0.0,5.262690188904886,955,GasA,5,Y,SBrkr,6.862757913051401,0.0,0.0,6.862757913051401,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Attchd,1966.0,1.0,1,386,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,1,2007,WD,Normal,11.751950239425476,7.555381944240273,6.862757913051401,0.0,2.0,1,1,0,0,0,0,1
50,51,60,RL,4.189654742026425,9.537483513308878,Pave,0.0,1.3862943611198906,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,1.9459101490553132,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,5.209486152841421,0.6931471805599453,0.0,6.418364935936212,794,GasA,4,Y,SBrkr,6.678342114654332,6.517671272912275,0.0,7.293697720601438,0.0,0.6931471805599453,2,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Attchd,1997.0,3.0,2,388,3.0,3.0,3,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2007,WD,Normal,12.083910661257521,7.725330037917135,7.293697720601438,4.330733340286331,2.5,1,1,1,0,0,0,1
51,52,50,RM,3.970291913552122,8.738895704934043,Pave,0.0,0.6931471805599453,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1.9459101490553132,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,PConc,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.705639094860003,816,GasA,3,Y,SBrkr,6.705639094860003,0.0,5.8888779583328805,7.0707241072602764,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,4.0,Detchd,1985.0,1.0,2,528,3.0,3.0,3,4.727387818712341,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Shed,5.993961427306569,9,2006,WD,Normal,11.648338835562747,7.597396320212795,6.705639094860003,0.0,1.0,1,1,0,0,1,0,1
52,53,90,RM,4.709530201312334,9.044639916198465,Grvl,0.0,1.3862943611198906,3,4,Corner,2,IDOTRR,RRNn,Norm,Duplex,1Story,5,1.791759469228055,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.0986122886681098,1.3862943611198906,CBlock,4.0,3.0,1.6094379124341003,2.0,4.653960350157523,1.9459101490553132,6.569481420414296,0.0,816,GasA,3,N,SBrkr,6.705639094860003,0.0,0.0,6.705639094860003,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,CarPort,1963.0,1.0,2,516,3.0,3.0,3,4.672828834461906,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2010,WD,Normal,11.608244735642321,7.398174092970465,6.705639094860003,0.0,2.0,1,1,0,0,0,0,1
53,54,20,RL,4.23410650459726,10.825203541055348,Pave,0.0,1.0986122886681098,1,4,Inside,3,Veenker,Norm,Norm,1Fam,1Story,9,1.791759469228055,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,1.6094379124341003,1.3862943611198906,CBlock,5.0,3.0,1.6094379124341003,6.0,7.501634457883413,0.6931471805599453,0.0,3.4965075614664802,1842,GasA,4,Y,SBrkr,7.519149957669823,0.0,0.0,7.519149957669823,1.0986122886681098,0.0,0,0.6931471805599453,0,0.6931471805599453,4,1.791759469228055,8,0.6931471805599453,4.0,Attchd,1981.0,3.0,3,894,3.0,3.0,3,6.754604099487962,4.290459441148391,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,11,2006,WD,Normal,12.861001210669146,8.212025804623437,7.519149957669823,4.290459441148391,2.5,1,1,1,0,1,0,1
54,55,80,RL,4.110873864173311,8.872767529910936,Pave,0.0,0.6931471805599453,3,4,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,1.791759469228055,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,5.0,5.953243334287785,0.6931471805599453,0.0,0.0,384,GasA,3,Y,SBrkr,7.215975002651466,0.0,0.0,7.215975002651466,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,7,0.6931471805599453,3.0,Detchd,1962.0,1.0,2,572,3.0,3.0,3,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,2,2007,WD,Normal,11.775297421715827,7.4645098346365275,7.215975002651466,3.9318256327243257,1.0,1,1,1,0,0,0,1
55,56,20,RL,4.61512051684126,9.227787285579904,Pave,0.0,1.0986122886681098,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,1.791759469228055,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,5.60947179518496,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,4.0,6.19644412779452,0.6931471805599453,0.0,6.841615476477592,1425,GasA,4,Y,SBrkr,7.262628600974241,0.0,0.0,7.262628600974241,0.0,0.0,2,0.0,3,0.6931471805599453,3,2.0794415416798357,8,0.6931471805599453,4.0,Attchd,1964.0,2.0,2,576,3.0,3.0,3,0.0,0.0,0.0,6.0112671744041615,0.0,0.0,0.0,Missing,Missing,0.0,7,2008,WD,Normal,12.103491596905931,7.955425088912672,7.262628600974241,6.0112671744041615,2.0,1,1,1,0,0,0,1
56,57,160,FV,3.2188758248682006,7.880804344674901,Pave,1.0986122886681098,0.6931471805599453,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,1.791759469228055,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.124683390894205,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.476972362889683,0.6931471805599453,0.0,5.7745515455444085,970,GasA,5,Y,SBrkr,6.891625897052253,6.6293632534374485,0.0,7.461640392208575,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.0794415416798357,8,0.0,0.0,Attchd,1999.0,3.0,2,480,3.0,3.0,3,4.7535901911063645,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2009,WD,Abnorml,12.058158312538197,7.904703913873747,7.461640392208575,0.0,3.5,1,1,0,0,1,0,1
57,58,60,RL,4.499809670330265,9.362718052397065,Pave,0.0,1.0986122886681098,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.7580945044277305,860,GasA,5,Y,SBrkr,6.7580945044277305,6.7580945044277305,0.0,7.450660796211539,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.0794415416798357,8,0.0,0.0,Attchd,2004.0,2.0,2,565,3.0,3.0,3,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2006,WD,Normal,12.188422799337028,7.855932199718614,7.450660796211539,4.2626798770413155,2.5,1,1,1,0,0,1,1
58,59,60,RL,4.204692619390966,9.52390946537981,Pave,0.0,1.3862943611198906,2,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,1.791759469228055,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.939253946041508,1.791759469228055,1.3862943611198906,PConc,5.0,3.0,1.6094379124341003,1.0,0.0,0.6931471805599453,0.0,7.252053951852814,1410,GasA,5,Y,SBrkr,7.2633296174768365,7.326465613840322,0.0,7.988203597022576,0.0,0.0,3,0.6931471805599453,3,0.6931471805599453,4,2.3978952727983707,8,0.6931471805599453,4.0,BuiltIn,2006.0,3.0,3,641,3.0,3.0,3,5.262690188904886,0.0,3.6375861597263857,0.0,0.0,0.0,0.0,Missing,Missing,0.0,10,2006,New,Partial,12.991755706536901,8.37930948405285,7.988203597022576,3.6375861597263857,3.5,1,1,1,0,0,1,0
59,60,20,RL,4.110873864173311,8.881975184248867,Pave,0.0,0.6931471805599453,3,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,2.0794415416798357,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,1.3862943611198906,5.0,6.450470422144176,0.6931471805599453,0.0,5.003946305945459,780,GasA,5,Y,SBrkr,6.660575149839686,0.0,0.0,6.660575149839686,0.0,0.0,1,0.0,2,0.6931471805599453,3,1.6094379124341003,8,0.0,0.0,Detchd,1973.0,1.0,1,352,3.0,3.0,3,5.2832037287379885,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,1,2008,WD,Normal,11.735276702486741,7.353081920515432,6.660575149839686,0.0,1.0,1,1,0,0,0,0,1
